Statement,URL,Category
Says Donald Trump wants to keep big government in charge of federally-owned land.,https://www.politifact.com/factchecks/2016/feb/23/ted-cruz/ted-cruz-attacks-donald-trump-wanting-leave-public/,4.0
"Says he cured Charlie Sheen and the island of Comoros of HIV with milk from goats, which had arthritis.",https://www.politifact.com/factchecks/2016/feb/23/samir-chachoua/no-arthritic-goat-milk-cannot-cure-hiv/,0.0
"People (are) paying more in taxes than they will for food, housing and clothing combined.",https://www.politifact.com/factchecks/2016/feb/23/marco-rubio/marco-rubio-says-americans-pay-more-taxes-food-clt/,3.0
"So far in 2015, there have been more mass shootings than days.",https://www.politifact.com/factchecks/2016/feb/23/gavin-newsom/mass-shooting-claims-newsom-pan-rated-mostly-false/,2.0
The people that perpetrated that travesty in San Bernardino had never been to the Middle East.,https://www.politifact.com/factchecks/2016/feb/22/bill-clinton/bill-clinton-wrongly-says-san-bernardino-attackers/,0.0
"In Ohio, more than half the providers of safe and legal abortion have had to shut down since Gov. John Kasich took office in 2011.",https://www.politifact.com/factchecks/2016/feb/22/cecile-richards/planned-parenthoods-ceo-says-half-ohios-abortion-c/,3.0
"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.",https://www.politifact.com/factchecks/2016/feb/22/janet-adkins/traditional-schools-get-much-more-capital-funding-/,4.0
Drug overdoses are now the second-most common cause of death in New Hampshire.,https://www.politifact.com/factchecks/2016/feb/22/maggie-hassan/governor-maggie-hassan-says-drug-overdoses-are-sec/,1.0
"Mr. Trump is self-financing his campaign, so we don’t have any donors.",https://www.politifact.com/factchecks/2016/feb/22/corey-lewandowski/trumps-campaign-manager-we-dont-have-any-donors/,1.0
"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",https://www.politifact.com/factchecks/2016/feb/22/bill-maher/comedian-bill-maher-says-isiss-army-outnumbered-su/,4.0
It’s highly unusual to have a Supreme Court confirmation in a presidential election year. The last one was 1940.,https://www.politifact.com/factchecks/2016/feb/22/bob-goodlatte/goodlatte-says-scotus-appointment-presidential-yea/,3.0
"With Obamacare, You have no options .. you can't get competitive bidding.",https://www.politifact.com/factchecks/2016/feb/21/donald-trump/trump-wrongly-says-obamacare-has-no-options-compet/,2.0
About 70 percent of Republicans nationwide ... don't think Donald Trump is the right guy to take on Hillary Clinton in November.,https://www.politifact.com/factchecks/2016/feb/21/ted-cruz/do-republicans-think-donald-trump-right-candidate-/,4.0
"Says Missouri families’ earning power is about $5,000 less today than it was at the turn of the century.",https://www.politifact.com/factchecks/2016/feb/20/todd-richardson/rep-todd-richardson-mostly-accurate-assessment-ear/,4.0
Blocking a U.S. Supreme Court nomination during the remaining months of President Obama’s term would leave the nation’s highest court with an unprecedented year-long vacancy.,https://www.politifact.com/factchecks/2016/feb/19/new-hampshire-democratic-party/new-hampshire-democratic-party-says-one-year-vacan/,2.0
The Arizona State Board of Education’s failure to report teachers whose certifications have been revoked or suspended ... resulted in the death of a student.,https://www.politifact.com/factchecks/2016/feb/19/diane-douglas/arizonas-schools-chief-links-2009-murder-boards-fa/,4.0
"In Sauk City, Wisconsin, the ID office that provides identification for voting is only open on the fifth Wednesday of every month -- a total of four days in 2016.",https://www.politifact.com/factchecks/2016/feb/19/john-oliver/office-provides-id-voting-one-wisconsin-burg-open-/,4.0
"In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.",https://www.politifact.com/factchecks/2016/feb/19/donald-trump/donald-trump-compares-his-spending-and-new-hampshi/,4.0
Two-thirds of our kids can’t read at grade level.,https://www.politifact.com/factchecks/2016/feb/18/marco-rubio/marco-rubio-says-two-thirds-us-kids-cant-read-grad/,3.0
"There's never been a (U.S. Supreme Court) vacancy in the last, I think, 30 years, lasting longer than 237 days.",https://www.politifact.com/factchecks/2016/feb/18/richard-blumenthal/sen-richard-blumenthal-correct-longest-supreme-cou/,5.0
"Barack Obama will somehow manage to add more than $8 trillion to the national debt, which is more debt than the 43 presidents who held office before him compiled together.",https://www.politifact.com/factchecks/2016/feb/18/jeb-bush/jeb-bush-says-barack-obama-will-add-more-debt-all-/,4.0
"In 2005 and 2007,  Joe Straus received a 100 percent rating by NARAL (the National Abortion and Reproductive Rights Action League).",https://www.politifact.com/factchecks/2016/feb/18/empower-texans/claim-shows-abortion-rights-group-gave-100-joe-str/,2.0
"Says Dontre Hamilton, who was killed during a confrontation with a Milwaukee police officer, was unarmed.",https://www.politifact.com/factchecks/2016/feb/18/hillary-clinton/black-man-was-unarmed-when-shot-dead-white-milwauk/,4.0
People have actually broken down the transcripts for oral arguments and (Antonin Scalia) told more jokes and got more laughs than any of the other justices.,https://www.politifact.com/factchecks/2016/feb/17/stephen-colbert/colbert-scalia-told-more-jokes-and-got-more-laughs/,5.0
"We are almost halfway to our goal of 1,000 rapes prosecuted!",https://www.politifact.com/factchecks/2016/feb/17/tim-mcginty/cuyahoga-prosecutor-touts-reduction-rape-kits-reel/,5.0
Nevada is still a state that is 80 percent white voters.,https://www.politifact.com/factchecks/2016/feb/17/brian-fallon/clinton-spokesman-wrongly-says-nevada-80-percent-w/,1.0
The richest 80 people in the world own more wealth than the bottom half of the global population.,https://www.politifact.com/factchecks/2016/feb/17/bernie-sanders/pretty-much-money-sanders-says-80-richest-own-more/,4.0
Travis County residents trusted me to take on Tom DeLay — and we won.,https://www.politifact.com/factchecks/2016/feb/17/gary-cobb/gary-cobb-won-guilty-jury-verdicts-against-tom-del/,2.0
Says Hillary Clinton won health care for 8 million children.,https://www.politifact.com/factchecks/2016/feb/17/hillary-clinton/hillary-clinton-wrong-sanders-claim/,4.0
Says she will work to raise the federal minimum wage back to the highest level it’s ever been — $12 an hour in today’s dollars.,https://www.politifact.com/factchecks/2016/feb/17/hillary-clinton/hillary-clinton-says-she-wants-return-real-minimum/,3.0
"Says Marco Rubio went on Univision, and in Spanish he promised that he would not on the first day in office rescind President Obama's illegal executive action.",https://www.politifact.com/factchecks/2016/feb/17/ted-cruz/did-marco-rubio-say-spanish-univision-he-would-not/,3.0
Says Donald Trump supported impeachment of President (George W.) Bush.,https://www.politifact.com/factchecks/2016/feb/16/our-principles-pac/anti-trump-ad-says-he-backed-impeaching-bush/,5.0
"Says the one person (Donald Trump) has suggested that would make a good justice is his sister, who is a court of appeals judge appointed by Bill Clinton. She is a hardcore pro-abortion liberal judge.",https://www.politifact.com/factchecks/2016/feb/16/ted-cruz/cruz-trump-thinks-his-sister-hardcore-pro-abortion/,2.0
North Korea’s missiles are not going to have a capability to reach the United States anytime real soon.,https://www.politifact.com/factchecks/2016/feb/16/john-mccain/could-north-korea-missile-strike-united-states/,5.0
"The most likely triggering cause of (microcephaly) is the DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women.",https://www.politifact.com/factchecks/2016/feb/16/centre-research-globalization/canadian-website-wrongly-links-whooping-cough-vacc/,1.0
"When Jeb (Bush) was governor, his first four years as governor, his Medicaid program grew twice as fast as mine.",https://www.politifact.com/factchecks/2016/feb/15/john-kasich/kasich-medicaid-spending-rose-twice-fast-under-jeb/,4.0
"Since January 2015, the majority of our Austin City Council meetings have extended past 10 p.m. and many of our meetings have gone past midnight.",https://www.politifact.com/factchecks/2016/feb/15/sheri-gallo/sheri-gallo-incorrectly-says-majority-austin-city-/,2.0
"Under Virginia law, if you are a non-federally licensed (gun) dealer, you cannot get a background check even if you want one.",https://www.politifact.com/factchecks/2016/feb/15/terry-mcauliffe/mcauliffe-says-virginia-law-bars-private-gun-selle/,2.0
It has been 80 years since a Supreme Court vacancy was nominated and confirmed in an election year. There is a long tradition that you don't do this in an election year.,https://www.politifact.com/factchecks/2016/feb/14/ted-cruz/ted-cruz-supreme-court-nomination-tradition/,3.0
"There comes a point in the last year of the president, especially in their second term, where you stop nominating both Supreme Court justices and Court of Appeals judges.",https://www.politifact.com/factchecks/2016/feb/14/marco-rubio/do-presidents-stop-nominating-judges-final-year/,1.0
Says state Supreme Court candidate Joe Donald twice supported incumbent Justice Rebecca Bradley.,https://www.politifact.com/factchecks/2016/feb/14/joanne-kloppenburg/one-state-supreme-court-candidate-once-backed-cand/,4.0
Says Jeb Bush said he would take his pants off and moon everybody ... Nobody reports that.,https://www.politifact.com/factchecks/2016/feb/14/donald-trump/donald-trump-says-jeb-bush-said-he-would-moon-ever/,2.0
It has been over 80 years since a lame-duck president appointed a Supreme Court justice.,https://www.politifact.com/factchecks/2016/feb/14/marco-rubio/rubio-exaggerates-sayig-its-been-80-years-lame-duc/,2.0
"Says Joseph Stalin said if you want to bring America down you, have to undermine three things: our spiritual life, our patriotism and our morality.",https://www.politifact.com/factchecks/2016/feb/14/ben-carson/ben-carson-flubs-stalin-quote-about-bringing-down-/,0.0
"In New England, Rhode Island has the second highest number of police officers being assaulted.",https://www.politifact.com/factchecks/2016/feb/14/tony-capezza/police-union-director-uses-incomplete-data-general/,2.0
"On the Iraq war, I said it loud and clear, 'You'll destabilize the Middle East.' ",https://www.politifact.com/factchecks/2016/feb/14/donald-trump/donald-trump-says-his-early-opposition-iraq-war-wa/,1.0
"Quotes Mark Cuban as saying, I worry that millions of millennials are voting Democrat this year because they fact-check everything.",https://www.politifact.com/factchecks/2016/feb/12/viral-image/facebook-post-incorrectly-quotes-mark-cuban-millen/,0.0
On average it takes 300 Americans working for a solid year to make as much money as one top CEO.,https://www.politifact.com/factchecks/2016/feb/12/hillary-clinton/hillary-clinton-ad-says-it-takes-300-working-ameri/,4.0
"Kasich’s budget raised taxes by billions, hitting businesses hard and the middle class even harder.",https://www.politifact.com/factchecks/2016/feb/12/american-future-fund/ad-distorts-john-kasichs-budget-proposa/,1.0
Scott Fisher tried to expand Obamacare in Texas and even voted for an official resolution to force 1 million Texans into Obamacare.,https://www.politifact.com/factchecks/2016/feb/12/jonathan-stickland/jonathan-stickland-makes-pants-fire-claim-about-sc/,0.0
"If the General Assembly does not address the state's structural deficit, more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools.",https://www.politifact.com/factchecks/2016/feb/12/tom-wolf/if-lawmakers-dont-address-pas-deficit-would-23000-/,2.0
The United States has the highest rate of childhood poverty of almost any major country on Earth.,https://www.politifact.com/factchecks/2016/feb/12/bernie-sanders/comparing-us-world-childhood-poverty-rates/,3.0
Says Sen. Bernie Sanders has called President Barack Obama weak. He's called him a disappointment.,https://www.politifact.com/factchecks/2016/feb/12/hillary-clinton/did-bernie-sanders-call-president-barack-obama-wea/,3.0
The African-American community lost half of their wealth as a result of the Wall Street collapse.,https://www.politifact.com/factchecks/2016/feb/12/bernie-sanders/sanders-african-american-lost-half-their-wealth-be/,5.0
Americans haven’t had a raise in 15 years.,https://www.politifact.com/factchecks/2016/feb/12/hillary-clinton/debate-hillary-clinton-says-americans-havent-had-r/,4.0
"In America, we pay, by far, the highest prices in the world for prescription drugs.",https://www.politifact.com/factchecks/2016/feb/12/bernie-sanders/bernie-sanders-has-correct-diagnosis-us-prescripti/,4.0
"Don't believe those phony numbers when you hear 4.9 and 5 percent unemployment. The number's probably 28, 29, as high as 35. In fact, I even heard recently 42 percent.",https://www.politifact.com/factchecks/2016/feb/11/donald-trump/donald-trump-repeats-pants-fire-claim-unemployment/,0.0
"The Seminole gambling compact offers $3 billion in guaranteed revenue, the largest share for any state in history.",https://www.politifact.com/factchecks/2016/feb/11/seminole-tribe-florida/new-gaming-compact-offers-florida-biggest-guarante/,4.0
"Obama spent $7 billion to bring electricity to Africa, failed miserably.",https://www.politifact.com/factchecks/2016/feb/11/daniel-greenfield/blogger-mangles-info-african-electification-aid-pr/,0.0
We bailed out Johnson Controls when we saved the auto industry and now they want to avoid paying taxes.,https://www.politifact.com/factchecks/2016/feb/11/hillary-clinton/hillary-clinton-says-johnson-controls-got-federal-/,4.0
"My two appointments to the Florida Supreme Court, Raul Cantero and Kenneth Bell, have earned reputations as its most consistent conservatives.",https://www.politifact.com/factchecks/2016/feb/10/jeb-bush/jeb-bush-says-his-two-appointments-florida-supreme/,4.0
I'm self-funding my own campaign.,https://www.politifact.com/factchecks/2016/feb/10/donald-trump/donald-trump-self-funding-his-campaign-sort/,3.0
"While states used to have regulatory power over fishing, federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep.",https://www.politifact.com/factchecks/2016/feb/10/greg-abbott/abbott-claim-federal-fishing-rules-snags-facts/,0.0
"Says Hillary Clinton believes that all abortions should be legal, even on the due date of that unborn child.",https://www.politifact.com/factchecks/2016/feb/10/marco-rubio/marco-rubio-says-hillary-clinton-supports-abortion/,1.0
Not one Republican has the guts to recognize that climate change is real.,https://www.politifact.com/factchecks/2016/feb/10/bernie-sanders/bernie-sanders-offers-overheated-claim-where-all-r/,1.0
"We’re spending tremendous amounts of money to educate our kids. In the world, we're No. 1 per pupil by a factor of four.",https://www.politifact.com/factchecks/2016/feb/09/donald-trump/trump-claim-united-states-spends-most-education/,2.0
Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,https://www.politifact.com/factchecks/2016/feb/09/j-jacobs/did-jfk-answer-vince-lombardis-call-spring-green-b/,5.0
"Making public colleges and universities tuition-free, that exists in countries all over the world, used to exist in the United States.",https://www.politifact.com/factchecks/2016/feb/09/bernie-sanders/was-college-once-free-united-states-and-it-oversea/,4.0
Bioweapon! Zika virus is being spread by GMO mosquitos (sic),https://www.politifact.com/factchecks/2016/feb/09/viral-image/no-evidence-support-rumors-tying-zika-genetically-/,0.0
People think AIDS is done -- it’s not done.,https://www.politifact.com/factchecks/2016/feb/09/bono/bono-hivaids-and-public-opinion-correcting-record/,4.0
Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,https://www.politifact.com/factchecks/2016/feb/09/chris-larson/chris-larson-says-chris-abele-tried-end-funding-ho/,1.0
Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined.,https://www.politifact.com/factchecks/2016/feb/08/carly-fiorina/carly-fiorina-says-her-campaign-has-more-cash-hand/,5.0
Says Ruben Kihuen only managed in the minority to get one bill passed out of the eight to 10 he introduced during the 2015 legislative session.,https://www.politifact.com/factchecks/2016/feb/08/lucy-flores/flores-attack-kihuens-legislative-record-2015-larg/,4.0
Says some Planned Parenthood chapters have been selling the body parts of aborted fetuses for profit.,https://www.politifact.com/factchecks/2016/feb/08/john-obannon/del-john-obannon-says-planned-parenthood-sold-feta/,1.0
Says Pat Toomey visited Joe Sestak and other veterans in 2002 and then came home and voted against every veterans appropriations bill.,https://www.politifact.com/factchecks/2016/feb/08/joe-sestak/joe-sestak-says-pat-toomey-voted-against-every-vet/,2.0
"Ohio’s credit rating is as high as you can get, AA+.",https://www.politifact.com/factchecks/2016/feb/08/john-kasich/john-kasich-wrongly-says-ohios-credit-rating-aa-to/,1.0
"In Virginia, people are going and getting marriage licenses who are 12 and 13, and 14 and 15 years old.",https://www.politifact.com/factchecks/2016/feb/08/jill-vogel/vogel-says-virginia-children-young-12-are-getting-/,4.0
Ted Cruz defended a Chinese company that stole an invention from an American inventor.,https://www.politifact.com/factchecks/2016/feb/07/marco-rubio/rubio-attacks-cruz-role-lawsuit-defending-chinese-/,4.0
Tell me what Madeleine Albright’s position was on the War on Iraq. I wouldn’t be surprised if she supported it.,https://www.politifact.com/factchecks/2016/feb/07/bernie-sanders/foreign-policy-spat-bernie-sanders-suggests-madele/,2.0
There really isn’t any kind of foreign policy network that is supporting and advising Sen. Sanders.,https://www.politifact.com/factchecks/2016/feb/07/hillary-clinton/hillary-clinton-really-isnt-any-foreign-policy-net/,4.0
Owen in MA vs. Owen in RI … Advantage:Rhode Island.,https://www.politifact.com/factchecks/2016/feb/07/gina-raimondo/advantage-ri-aimed-ge-not-owen/,5.0
Right now we’re the highest taxed country in the world.,https://www.politifact.com/factchecks/2016/feb/07/donald-trump/trump-calls-us-highest-taxed-country-world/,1.0
The American people will not support doing anything about people that are in this country illegally until the law is enforced first.,https://www.politifact.com/factchecks/2016/feb/07/marco-rubio/marco-rubio-change-legal-status-illegal-immigrants/,2.0
"Regarding the Iraq War, I was the one that said, ‘Don’t go, don’t do it, you’re going to destabilize the Middle East.’ ",https://www.politifact.com/factchecks/2016/feb/07/donald-trump/donald-trump-overstates-his-early-opposition-iraq-/,2.0
Says CNN reported Ben Carson was taking a break from campaigning and the Cruz campaign forwarded that news to our volunteers.,https://www.politifact.com/factchecks/2016/feb/07/ted-cruz/ted-cruz-falsely-says-cnn-first-said-ben-carson-wa/,1.0
"Says Goldman Sachs CEO said Congress would have to cut Social Security, Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations.",https://www.politifact.com/factchecks/2016/feb/05/bernie-sanders/sanders-points-goldman-sachs-ceo-evidence-wall-str/,3.0
"With 320,000 net Ohio manufacturing jobs lost, (Sen. Rob) Portman calls NAFTA a ‘proven success’.",https://www.politifact.com/factchecks/2016/feb/05/ted-strickland/job-losses-under-nafta-ohio-murky/,2.0
Gene Green is the NRA’s favorite Democrat in Congress. ... It’s no wonder the congressman has a lifetime A rating from the NRA.,https://www.politifact.com/factchecks/2016/feb/05/adrian-garcia/adrian-garcia-mischaracterizes-nras-support-gene-g/,2.0
"Says Donald Trump's conversion to pro-life beliefs are akin to Justin Bieber's, who said in the past that abortion was no big deal to him.",https://www.politifact.com/factchecks/2016/feb/05/sarah-palin/sarah-palin-says-donald-trump-justin-bieber-once-s/,1.0
"Faced with $1 million in campaign debt, Scott Walker is unloading his campaign security costs onto the backs of Wisconsin taxpayers.",https://www.politifact.com/factchecks/2016/feb/05/katrina-shankland/heavy-presidential-campaign-ious-scott-walker-fois/,2.0
I waited until (the Trans-Pacific Partnership trade agreement) had actually been negotiated before deciding whether to endorse it.,https://www.politifact.com/factchecks/2016/feb/05/hillary-clinton/hillary-clintons-revisionist-history-tpp/,3.0
Says Bernie Sanders advocated putting Iranian troops into Syria to try and resolve the conflict there. Putting them right on the doorstep of Israel.,https://www.politifact.com/factchecks/2016/feb/05/hillary-clinton/clinton-says-sanders-proposed-iranian-troops-syria/,4.0
Says a Sanders campaign ad never said ... a newspaper endorsed us that did not.,https://www.politifact.com/factchecks/2016/feb/05/bernie-sanders/bernie-sanders-mistaken-about-whether-his-campaign/,1.0
Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,https://www.politifact.com/factchecks/2016/feb/05/bernie-sanders/bernie-sanders-exaggerates-concentration-wealth-in/,3.0
Arizona is spending less on a per-capita basis than every single state in this country in higher education.,https://www.politifact.com/factchecks/2016/feb/05/michael-m-crow/arizona-worst-higher-education-funding/,4.0
China is practicing how to blow up our satellites.,https://www.politifact.com/factchecks/2016/feb/05/marco-rubio/marco-rubio-says-china-practicing-how-blow-our-sat/,5.0
Says he was endorsed by the Valley News newspaper.,https://www.politifact.com/factchecks/2016/feb/04/bernie-sanders/bernie-sanders-ad-claims-endorsements-valley-news-/,1.0
We've cut taxes 50 times and look what has happened to our revenues. They've grown.,https://www.politifact.com/factchecks/2016/feb/04/rick-scott/scott-credits-tax-cuts-floridas-growing-tax-revenu/,4.0
90 percent of all pain medications are prescribed in the United States.,https://www.politifact.com/factchecks/2016/feb/04/jeb-bush/jeb-bush-says-americans-consume-vast-majority-addi/,4.0
"I am the only candidate that has endorsed Bernie Sanders for President. In PA, I've got Bernie's back.",https://www.politifact.com/factchecks/2016/feb/04/john-fetterman/fetterman-says-he-only-senate-candidate-backing-sa/,5.0
I’ll be running against a career politician.,https://www.politifact.com/factchecks/2016/feb/04/ron-johnson/sen-ron-johnson-claims-russ-feingold-career-politi/,4.0
"Nothing was done. I mean, $25 million was spent, but we don’t have that (gun ownership) database.",https://www.politifact.com/factchecks/2016/feb/04/loretta-sanchez/sanchez-makes-pants-fire-claim-about-california-gu/,0.0
"During eight years under Ronald Reagan, African-American median income rose by about $5,000.",https://www.politifact.com/factchecks/2016/feb/03/ted-cruz/ted-cruz-says-median-african-american-family-was-5/,2.0
The 2013 immigration bill expanded President Obama’s ability to bring Syrian refugees to this country without mandating any meaningful background checks.,https://www.politifact.com/factchecks/2016/feb/03/ted-cruz/cruz-repeats-false-attack-about-gang-8-bill-allowi/,1.0
Says Catherine Cortez Masto was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries.,https://www.politifact.com/factchecks/2016/feb/03/national-republican-senatorial-committee/gop-attacks-cortez-masto-pay-raise-issue/,2.0
"While our people work longer hours for lower wages, almost all new income goes to the top 1 percent.",https://www.politifact.com/factchecks/2016/feb/03/bernie-sanders/mixed-bag-bernie-sanders-claim-about-wages-hours-i/,3.0
"As part of legislative fights over abortion rights, Mike Coffman co-sponsored a bill to redefine rape.",https://www.politifact.com/factchecks/2016/feb/03/emilys-list/emilys-list-attacks-coffman-forcible-rape-and-abor/,4.0
The debt comes up all the time in town meetings ... but it's never asked in the debates. It's really weird. It hasn't been brought up.,https://www.politifact.com/factchecks/2016/feb/02/jeb-bush/jeb-bush-wrong-claim-national-debt-never-debate-to/,1.0
"Says Ohio Gov. John Kasich had the worst rating on spending of any governor in the country, Republican or Democrat.",https://www.politifact.com/factchecks/2016/feb/02/right-rise/does-john-kasich-have-worst-rating-spending-any-go/,3.0
This is the true picture of ‘Milwaukee's Renaissance’ after 12 years of Mayor Tom Barrett's leadership.,https://www.politifact.com/factchecks/2016/feb/02/bob-donovan/truly-picture-milwaukees-renaissance-under-mayor-t/,0.0
You've been tremendously deceived by people who say the Earth is not flat.,https://www.politifact.com/factchecks/2016/feb/01/bob/bob-duels-with-neil-degrasse-tyson/,0.0
"When terrorists killed more than 250 Americans in Lebanon under Ronald Reagan, the Democrats didn’t make that a partisan issue.",https://www.politifact.com/factchecks/2016/feb/01/hillary-clinton/hillary-clinton-compares-benghazi-1983-attack-mari/,3.0
More businesses are closing than opening in Virginia today.,https://www.politifact.com/factchecks/2016/feb/01/ed-gillespie/gillespie-says-more-businesses-are-closing-opening/,1.0
"Between 1990 and 2013, the maternal mortality rate for women in the U.S. has increased by 136%.",https://www.politifact.com/factchecks/2016/feb/01/sheila-jackson-lee/rep-sheila-jackson-lee-says-maternal-mortality-rat/,2.0
A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.,https://www.politifact.com/factchecks/2016/feb/01/thomas-garrett-jr/tom-garrett-amiss-virginia-state-trooper-pay/,1.0
"Donald Trump and Hillary Clinton and Bernie Sanders have the identical position on health care, which is they want to put the government in charge of you and your doctor.",https://www.politifact.com/factchecks/2016/jan/31/ted-cruz/ted-cruzs-false-claim-trump-clinton-and-sanders-ha/,1.0
We have more illegal immigrants here than we did five years ago.,https://www.politifact.com/factchecks/2016/jan/31/marco-rubio/marco-rubio-incorrectly-says-illegal-immigrant-pop/,1.0
It is rare that a retirement grade determination is conducted for an officer previously retired from the U.S. armed forces.,https://www.politifact.com/factchecks/2016/jan/31/jack-reed/reed-and-mccain-make-case-save-gen-petraeus-pensio/,5.0
Texas is growing twice as fast as the rest of the country.,https://www.politifact.com/factchecks/2016/jan/30/joe-straus/joe-straus-accurately-says-texas-growing-twice-fas/,5.0
Today Russia holds many of our most precious national security satellites at risk before they ever get off the ground.,https://www.politifact.com/factchecks/2016/jan/30/john-mccain/john-mccain-right-about-american-reliance-russian-/,4.0
"A Texas law requires every high school to have a voter registrar and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.",https://www.politifact.com/factchecks/2016/jan/29/paul-saldana/paul-saldana-says-texas-law-requires-high-school-r/,3.0
We now have more jobs in solar than we do in oil.,https://www.politifact.com/factchecks/2016/jan/29/hillary-clinton/hillary-clinton-claims-more-jobs-solar-oil/,1.0
"Says U.S. Sen. Ron Johnson wants to put 100,000 troops, including 25,000 Americans, into the area where ISIS is.",https://www.politifact.com/factchecks/2016/jan/29/russ-feingold/ron-johnson-wants-100000-troops-iraq-syria-fight-i/,3.0
"Obamacare is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.",https://www.politifact.com/factchecks/2016/jan/29/ted-cruz/ted-cruzs-pants-fire-claim-health-care-law-nations/,0.0
I have never supported cap and trade.,https://www.politifact.com/factchecks/2016/jan/29/marco-rubio/rubio-says-he-has-never-supported-cap-and-trade-de/,4.0
"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, 'Would you vote for a socialist,' it is even less popular than voting for atheists.",https://www.politifact.com/factchecks/2016/jan/29/jennifer-granholm/jennifer-granholm-says-americans-would-rather-elec/,5.0
Says Barack Obama's administration has admitted that money from its Iran nuclear deal would go directly to terrorism.,https://www.politifact.com/factchecks/2016/jan/29/ron-johnson/obama-administration-admits-cash-iran-deal-will-go/,3.0
I never once asked that (Megyn Kelly) be removed as a debate moderator.,https://www.politifact.com/factchecks/2016/jan/29/donald-trump/donald-trump-falsely-claims-he-never-once-asked-me/,1.0
"Last year, there were an additional 81,000 pages of government regulations. If you stack that up, it would be a three-story building.",https://www.politifact.com/factchecks/2016/jan/29/ben-carson/ben-carson-stacked-total-pages-regulations-2015-ar/,2.0
A third of the budget for the city of Ferguson (Missouri) was being reaped by civil fines.,https://www.politifact.com/factchecks/2016/jan/29/rand-paul/budgets-ferguson-mo-dont-support-rand-pauls-claim-/,2.0
Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,https://www.politifact.com/factchecks/2016/jan/29/chris-christie/christie-says-neighbors-san-bernardino-shooters-kn/,1.0
I have not insulted Donald personally.,https://www.politifact.com/factchecks/2016/jan/29/ted-cruz/ted-cruz-said-he-never-insulted-donald-trump-recor/,2.0
"Barack Obama, right now, No. 1, over seven years has dramatically degraded our military.",https://www.politifact.com/factchecks/2016/jan/29/ted-cruz/ted-cruz-says-barack-obama-has-dramatically-degrad/,2.0
Donald Trump’s decision to skip the Fox News/Google debate in Des Moines is near unprecedented.,https://www.politifact.com/factchecks/2016/jan/28/fox-news-channel/how-often-do-presidential-candidates-skip-debates-/,3.0
I am the only candidate on either side who has laid out a specific plan about what I would do to defeat ISIS.,https://www.politifact.com/factchecks/2016/jan/27/hillary-clinton/hillary-clinton-wrong-say-shes-only-candidate-lay-/,1.0
A lot of student loans are already refinanced by the federal government.,https://www.politifact.com/factchecks/2016/jan/27/dale-kooyenga/gop-wisconsin-lawmaker-says-federal-government-ref/,1.0
"When they say Mexico can't pay for the wall, I say of course they can. We have a trade deficit with Mexico that's unbelievably big. ... It's billions and billions of dollars -- far more than what we're talking about for the wall.",https://www.politifact.com/factchecks/2016/jan/26/donald-trump/donald-trump-says-course-mexico-can-pay-wall-becau/,1.0
"Under Ted Cruz’s tax plan, businesses will now have to pay 16 percent on the money they make. They will also have to pay 16 percent on the money they pay their employees.",https://www.politifact.com/factchecks/2016/jan/26/marco-rubio/marco-rubio-says-ted-cruz-flat-tax-charges-16-perc/,4.0
Says his views on reparations for slavery are the same as Barack Obama's and Hillary Clinton's.,https://www.politifact.com/factchecks/2016/jan/26/bernie-sanders/reparations-for-slavery-sanders-obama-clinton/,4.0
"Since John F. Kennedy was assassinated in 1963, more Americans have died by gunfire within our own country than American servicemen and women who were killed in all our wars.",https://www.politifact.com/factchecks/2016/jan/26/virginia-center-public-safety/gun-control-group-says-more-americans-have-died-fi/,5.0
Anyone can die of a toothache.,https://www.politifact.com/factchecks/2016/jan/26/john-cortes/ignoring-toothache-really-could-potentially-kill-y/,5.0
Almost all of the polls that have come out suggest that I am a much stronger candidate against the Republicans than is Hillary Clinton.,https://www.politifact.com/factchecks/2016/jan/26/bernie-sanders/bernie-sanders-says-he-polls-better-against-gop-ca/,1.0
"In 40 years of broadcast, I have never endorsed any candidate.",https://www.politifact.com/factchecks/2016/jan/26/glenn-beck/glenn-beck-says-ted-cruz-hed-never-endorsed-candid/,5.0
